DocType: Healthcare Practitioner,Mobile,移動
,Sales Person-wise Transaction Summary,銷售人員相關的交易匯總
DocType: Training Event,Contact Number,聯繫電話
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +74,Warehouse {0} does not exist,倉庫{0}不存在
DocType: Employee Tax Exemption Proof Submission Detail,Employee Tax Exemption Proof Submission Detail,員工免稅證明提交細節
DocType: Monthly Distribution,Monthly Distribution Percentages,每月分佈百分比
apps/erpnext/erpnext/stock/doctype/batch/batch.py +115,The selected item cannot have Batch,所選項目不能批
DocType: Delivery Note,% of materials delivered against this Delivery Note,針對這張送貨單物料已交貨的百分比(%)
DocType: Asset Maintenance Log,Has Certificate,有證書
DocType: Project,Customer Details,客戶詳細資訊
DocType: Asset,Check if Asset requires Preventive Maintenance or Calibration,檢查資產是否需要預防性維護或校準
apps/erpnext/erpnext/public/js/setup_wizard.js +87,Company Abbreviation cannot have more than 5 characters,公司縮寫不能超過5個字符
DocType: Employee,Reports to,隸屬於
,Unpaid Expense Claim,未付費用報銷
DocType: Payment Entry,Paid Amount,支付的金額
apps/erpnext/erpnext/utilities/user_progress.py +158,Explore Sales Cycle,探索銷售週期
DocType: Assessment Plan,Supervisor,監
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.js +934,Retention Stock Entry,保留股票入場
,Available Stock for Packing Items,可用庫存包裝項目
DocType: Item Variant,Item Variant,項目變
,Work Order Stock Report,工單庫存報表
DocType: Purchase Receipt,Auto Repeat Detail,自動重複細節
DocType: Assessment Result Tool,Assessment Result Tool,評價結果工具
apps/erpnext/erpnext/education/doctype/instructor/instructor.js +45,As Supervisor,作為主管
DocType: Leave Policy Detail,Leave Policy Detail,退出政策細節
DocType: BOM Scrap Item,BOM Scrap Item,BOM項目廢料
apps/erpnext/erpnext/accounts/page/pos/pos.js +906,Submitted orders can not be deleted,提交的訂單不能被刪除
apps/erpnext/erpnext/accounts/doctype/account/account.py +121,"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",帳戶餘額已歸為借方帳戶，不允許設為信用帳戶
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +391,Quality Management,品質管理
apps/erpnext/erpnext/assets/doctype/asset/asset.py +52,Item {0} has been disabled,項{0}已被禁用
DocType: Project,Total Billable Amount (via Timesheets),總計費用金額（通過時間表）
DocType: Agriculture Task,Previous Business Day,前一個營業日
DocType: Loan,Repay Fixed Amount per Period,償還每期固定金額
DocType: Employee,Health Insurance No,健康保險No
DocType: Employee Tax Exemption Proof Submission,Tax Exemption Proofs,免稅證明
apps/erpnext/erpnext/buying/utils.py +47,Please enter quantity for Item {0},請輸入項目{0}的量
apps/erpnext/erpnext/regional/report/hsn_wise_summary_of_outward_supplies/hsn_wise_summary_of_outward_supplies.py +78,Total Taxable Amount,應納稅總額
DocType: Employee External Work History,Employee External Work History,員工對外工作歷史
apps/erpnext/erpnext/manufacturing/doctype/work_order/work_order.py +691,Job card {0} created,已創建作業卡{0}
DocType: Opening Invoice Creation Tool,Purchase,採購
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +37,Balance Qty,餘額數量
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +20,Goals cannot be empty,目標不能為空
apps/erpnext/erpnext/education/doctype/program_enrollment_tool/program_enrollment_tool.js +18,Enrolling students,招收學生
DocType: Item Group,Parent Item Group,父項目群組
DocType: Appointment Type,Appointment Type,預約類型
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +21,{0} for {1},{0}for {1}
DocType: Healthcare Settings,Valid number of days,有效天數
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.js +19,Restart Subscription,重新啟動訂閱
DocType: Linked Plant Analysis,Linked Plant Analysis,鏈接的工廠分析
apps/erpnext/erpnext/regional/report/eway_bill/eway_bill.py +358,Transporter ID,運輸商ID
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +222,Value Proposition,價值主張
DocType: Purchase Receipt,Rate at which supplier's currency is converted to company's base currency,供應商貨幣被換算成公司基礎貨幣的匯率
DocType: Purchase Invoice Item,Service End Date,服務結束日期
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +36,Row #{0}: Timings conflicts with row {1},行＃{0}：與排時序衝突{1}
DocType: Purchase Invoice Item,Allow Zero Valuation Rate,允許零估值
DocType: Purchase Invoice Item,Allow Zero Valuation Rate,允許零估值
DocType: Training Event Employee,Invited,邀請
apps/erpnext/erpnext/config/accounts.py +276,Setup Gateway accounts.,設置網關帳戶。
DocType: Employee,Employment Type,就業類型
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +43,Fixed Assets,固定資產
DocType: Payment Entry,Set Exchange Gain / Loss,設置兌換收益/損失
,GST Purchase Register,消費稅購買登記冊
,Cash Flow,現金周轉
apps/erpnext/erpnext/accounts/doctype/payment_terms_template/payment_terms_template.py +25,Combined invoice portion must equal 100%,合併發票部分必須等於100％
DocType: Item Default,Default Expense Account,預設費用帳戶
DocType: GST Account,CGST Account,CGST賬戶
apps/erpnext/erpnext/education/report/student_and_guardian_contact_details/student_and_guardian_contact_details.py +53,Student Email ID,學生的電子郵件ID
DocType: POS Closing Voucher Invoices,POS Closing Voucher Invoices,POS關閉憑證發票
DocType: Tax Rule,Sales Tax Template,銷售稅模板
DocType: Employee Benefit Application Detail,Pay Against Benefit Claim,支付利益索賠
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.js +21,Update Cost Center Number,更新成本中心編號
apps/erpnext/erpnext/accounts/page/pos/pos.js +2524,Select items to save the invoice,選取要保存發票
DocType: Employee,Encashment Date,兌現日期
DocType: Training Event,Internet,互聯網
DocType: Special Test Template,Special Test Template,特殊測試模板
DocType: Account,Stock Adjustment,庫存調整
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +34,Default Activity Cost exists for Activity Type - {0},默認情況下存在作業成本的活動類型 -  {0}
DocType: Work Order,Planned Operating Cost,計劃運營成本
DocType: Academic Term,Term Start Date,期限起始日期
apps/erpnext/erpnext/config/accounts.py +440,List of all share transactions,所有股份交易清單
DocType: Supplier,Is Transporter,是運輸車
DocType: Shopify Settings,Import Sales Invoice from Shopify if Payment is marked,如果付款已標記，則從Shopify導入銷售發票
apps/erpnext/erpnext/crm/report/campaign_efficiency/campaign_efficiency.py +18,Opp Count,Opp Count
apps/erpnext/erpnext/crm/report/campaign_efficiency/campaign_efficiency.py +18,Opp Count,Opp Count
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.py +218,Both Trial Period Start Date and Trial Period End Date must be set,必須設置試用期開始日期和試用期結束日期
apps/erpnext/erpnext/controllers/accounts_controller.py +808,Total Payment Amount in Payment Schedule must be equal to Grand / Rounded Total,支付計劃中的總付款金額必須等於大/圓
DocType: Subscription Plan Detail,Plan,計劃
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +34,Bank Statement balance as per General Ledger,銀行對賬單餘額按總帳
DocType: Job Applicant,Applicant Name,申請人名稱
DocType: Authorization Rule,Customer / Item Name,客戶／品項名稱
DocType: Product Bundle,"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. 

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.

Note: BOM = Bill of Materials",聚合組** **項目到另一個項目** **的。如果你是捆綁了一定**項目你保持股票的包裝**項目的**，而不是聚集**項這是一個有用的**到一個包和**。包** **項目將有“是股票項目”為“否”和“是銷售項目”為“是”。例如：如果你是銷售筆記本電腦和背包分開，並有一個特殊的價格，如果客戶購買兩個，那麼筆記本電腦+背包將是一個新的產品包項目。注：物料BOM =比爾
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +42,Serial No is mandatory for Item {0},項目{0}的序列號是強制性的
DocType: Item Variant Attribute,Attribute,屬性
DocType: Staffing Plan Detail,Current Count,當前計數
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +43,Please specify from/to range,請從指定/至範圍
apps/erpnext/erpnext/accounts/doctype/opening_invoice_creation_tool/opening_invoice_creation_tool.js +28,Opening {0} Invoice created,打開{0}已創建發票
DocType: Serial No,Under AMC,在AMC
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +55,Item valuation rate is recalculated considering landed cost voucher amount,物品估價率重新計算考慮到岸成本憑證金額
apps/erpnext/erpnext/config/selling.py +153,Default settings for selling transactions.,銷售交易的預設設定。
DocType: Guardian,Guardian Of ,守護者
DocType: Grading Scale Interval,Threshold,閾
DocType: BOM Update Tool,Current BOM,當前BOM表
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +32,Balance (Dr - Cr),平衡（Dr  -  Cr）
apps/erpnext/erpnext/public/js/utils.js +56,Add Serial No,添加序列號
DocType: Work Order Item,Available Qty at Source Warehouse,源倉庫可用數量
apps/erpnext/erpnext/config/support.py +22,Warranty,保證
DocType: Purchase Invoice,Debit Note Issued,借記發行說明
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +60,Filter based on Cost Center is only applicable if Budget Against is selected as Cost Center,基於成本中心的過濾僅適用於選擇Budget Against作為成本中心的情況
apps/erpnext/erpnext/selling/page/point_of_sale/point_of_sale.js +1182,"Search by item code, serial number, batch no or barcode",按項目代碼，序列號，批號或條碼進行搜索
DocType: Work Order,Warehouses,倉庫
apps/erpnext/erpnext/assets/doctype/asset_movement/asset_movement.py +19,{0} asset cannot be transferred,{0}資產不得轉讓
DocType: Hotel Room Pricing,Hotel Room Pricing,酒店房間價格
apps/erpnext/erpnext/healthcare/doctype/inpatient_record/inpatient_record.py +121,"Can not mark Inpatient Record Discharged, there are Unbilled Invoices {0}",無法標記出院的住院病歷，有未開單的發票{0}
apps/erpnext/erpnext/stock/doctype/item/item.js +82,This Item is a Variant of {0} (Template).,此項目是{0}（模板）的變體。
DocType: Workstation,per hour,每小時
DocType: Blanket Order,Purchasing,購買
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.py +139,Customer LPO,客戶LPO
DocType: Education Settings,"For Batch based Student Group, the Student Batch will be validated for every Student from the Program Enrollment.",對於基於批次的學生組，學生批次將由課程註冊中的每位學生進行驗證。
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +51,Warehouse can not be deleted as stock ledger entry exists for this warehouse.,這個倉庫不能被刪除，因為庫存分錄帳尚存在。
DocType: Journal Entry Account,Loan,貸款
DocType: Expense Claim Advance,Expense Claim Advance,費用索賠預付款
DocType: Lab Test,Report Preference,報告偏好
apps/erpnext/erpnext/config/non_profit.py +43,Volunteer information.,志願者信息。
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +96,Project Manager,專案經理
,Quoted Item Comparison,項目報價比較
apps/erpnext/erpnext/buying/doctype/supplier_scorecard/supplier_scorecard.py +34,Overlap in scoring between {0} and {1},{0}和{1}之間的得分重疊
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +387,Dispatch,調度
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +75,Max discount allowed for item: {0} is {1}%,{0}允許的最大折扣：{1}％
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +191,Net Asset value as on,淨資產值作為
